nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr,date-file-published
N3930EH,"[""HS""]","Truck, Forklift, Parts","Chariot, élévateur à fourche, pièces","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3940,"[""HS""]","Blocks, Tackle, Rigging and Slings","Poulies, palans, mécanismes de manoeuvres et élingues","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3930,"[""HS""]","Warehouse Trucks and Tractors, Self-Propelled","Camions et tracteurs automoteurs, d'entrepôts","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3930D,"[""HS""]","Truck, Aircraft Cargo Loading/Unloading, Self-Propelled","Camion, automoteur, pour chargement et déchargement de marchandise à bord d'aéronefs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950BJ,"[""HS""]","Cranes, Shipboard","Grues à bord d'un navire","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950BK,"[""HS""]","Cranes, Floor, Portable","Grues d'atelier","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950BL,"[""HS""]","Cranes, Jib","Grues à potence","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950BM,"[""HS""]","Cranes, Hydraulic, Stationary or Mobile, Not Truck Mounted","Grues, hydrauliques, fixes ou mobiles, non montées sur un camion","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950C,"[""HS""]",Derricks,Derricks,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950D,"[""HS""]",Hoists,Palans,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3940E,"[""HS""]","Sling, Endless","Élingue, fermée","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3940EC,"[""HS""]","Sling, Non-Metallic","Élingue, non métallique","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950,"[""HS""]","Winches, Hoists, Cranes and Derricks","Treuils, monte-charge, grues, tours et derricks","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950A,"[""HS""]",Capstans,Cabestans,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950B,"[""HS""]",Cranes,Grues,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950G,"[""HS""]",Windlass,Guindeau,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3960,"[""HS""]","Freight Elevators",Monte-charge,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3960A,"[""HS""]","Dumbwaiter, Shipboard","Monte-plat, bord de navire","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3960B,"[""HS""]",Elevators,Élévateurs,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950F,"[""HS""]",Winches,Treuils,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950FBC,"[""HS""]","Winches, Powered, General Purpose","Treuils, motorisés, usage général","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950FD,"[""HS""]","Winches, Marine","Treuils, marins","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950FE,"[""HS""]","Winches, Oceanographic","Treuils, océanographiques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950FG,"[""HS""]","Winches, Worm Gear Drive","Treuils, entraînement par engrenage à vis sans fin","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3950FH,"[""HS""]","Winches, Truck and Trailer","Treuils, camion et remorque","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3990N,"[""HS""]","Containers, Cargo Handling, Metal Non-Refrigerated (For Container Shipping Method)","Conteneurs, manutention de marchandises, métal, non réfrigérés, pour méthode d'expédition de conteneurs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3990Q,"[""HS""]","Lift, Hydraulic, Aerial Work","Monte-charge, hydraulique, travail aérien","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3990R,"[""HS""]","Lift Platform, Load Dock","Plate-forme de chargement, embarcadère","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010,"[""HS""]","Chain and Wire Rope","Chaînes et câbles métalliques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010A,"[""HS""]","Chain, Steel Link, Welded, Brass and Bronze (Except Anchor Chain)","Chaîne, maillons en acier, soudée, laiton et bronze (sauf chaîne d'ancre)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010AD,"[""HS""]","Chain (Except Anchor Chain) Assembly","Chaîne équipée (sauf chaîne d'ancre)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010C,"[""HS""]","Wire Rope-Cable Assembly, Multiapplication","Câble métallique, câble équipé","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010DA,"[""HS""]","Wire Rope, Stainless Steel, Nonmagnetic","Câble métallique, acier inoxydable, non magnétique","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010DB,"[""HS""]","Wire Rope, Steel, Flameseal","Câble métallique, acier, ininflammable","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N4010DC,"[""HS""]","Wire Rope, Galvanized, for Safety Belts","Câble métallique, galvanisé, pour filets de sécurité","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
N3990,"[""HS""]","Materials Handling Equipment, Miscellaneous","Équipement général pour la manutention du matériel","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DIVMPLD-DVIMPL%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:16"
